419.29699999999997 5.661
798.806 10.132
1169.954 14.575
1548.4640000000002 19.022
1747.079 21.229
1939.12 23.435
2319.649 27.861
2698.855 32.257
3084.605 36.653
3269.246 38.868
3470.2160000000003 41.083
3855.54 45.506
4040.5360000000005 47.705
4241.106000000001 49.911
4620.19 54.313
5006.367 58.714
5379.844 63.117
5765.775 67.525
5966.4890000000005 69.728
6351.2519999999995 74.132
6721.617 78.511
7093.9800000000005 82.887
7282.878000000001 85.069
7483.8240000000005 87.254
7869.3150000000005 91.639
8253.436000000002 96.031
8627.229 100.406
8818.866999999998 102.596
9019.6 104.782
9204.346 106.963
9393.014000000001 109.157
9790.982 113.541
10170.529 117.927
10558.865000000002 122.347
10929.953 126.755
