385.33 8.365
580.904 10.673
965.883 15.3
1330.1940000000002 19.925
1720.875 24.546
1910.229 26.861
2097.3860000000004 29.183
2287.2780000000002 31.506
2685.734 36.141
3056.078 40.759
3256.657 43.071
3444.736 45.39
3836.484 50.028
4215.086 54.656
4604.4400000000005 59.292
4978.243 63.933
5179.207 66.25
5563.168 70.856
5946.569 75.474
6318.679999999999 80.071
6507.1050000000005 82.363
6699.638 84.653
7084.138 89.253
7269.4619999999995 91.542
7648.976000000001 96.106
7846.889 98.391
8035.248 100.672
8228.282 102.958
8613.913999999999 107.535
8798.801 109.829
8999.641 112.122
9184.888 114.407
9564.619 118.988
9961.758 123.563
10334.729 128.126
