432.636 6.536
824.277 10.236
1009.4860000000001 12.089
1404.635 15.803
1790.248 19.508
2164.319 23.187
2558.5840000000003 26.832
2928.799 30.487
3128.962 32.318
3506.1589999999997 35.993
3708.8390000000004 37.829
4080.606 41.495
4460.287 45.152
4840.862999999999 48.819
5027.879000000001 50.644
5228.716 52.469
5413.926 54.306
5600.799999999999 56.149
5993.643 59.811
6178.936000000001 61.634
6379.893 63.458
6759.442 67.086
7135.223 70.704
7329.316000000001 72.525
7530.285 74.346
7915.245 77.979
8299.731 81.611
8681.29 85.243
9067.136 88.86
9446.084 92.491
9809.227 96.124
10194.413 99.756
10395.353 101.565
10580.741 103.371
10965.842999999999 106.988
11150.917 108.79
11545.015 112.397
11915.665 116.014
12116.64 117.822
12301.286 119.625
12692.483 123.24
13080.244999999999 126.847
13464.878999999999 130.451
13846.122 134.072
14233.607 137.664
14588.905999999999 141.276
14789.016 143.084
14974.153 144.887
15361.838 148.492
15554.795 150.296
15741.846000000001 152.09
15942.214999999998 153.889
16127.544 155.692
16326.348 157.494
16711.902 161.093
17090.784 164.685
17476.205 168.283
17861.196 171.881
18247.852000000003 175.476
18617.788999999997 179.065
19003.635 182.653
19397.648 186.245
19782.231 189.846
20149.557 193.429
20342.741 195.228
20713.681 198.825
20918.575 200.609
21105.682 202.41
21293.481 204.206
21494.423000000003 206.002
21865.015 209.602
22065.546000000002 211.394
22250.72 213.189
22645.493 216.78
23016.162 220.375
23405.777000000002 223.954
23591.172 225.743
23980.067 229.318
24180.547000000002 231.113
24562.812 234.689
