529.091 7.421
921.673 11.1
1303.623 14.767
1685.83 18.456
2064.778 22.13
2256.92 23.951
2442.699 25.774
2837.964 29.425
3214.2780000000002 33.063
3415.631 34.884
3791.324 38.519
4178.014 42.154
4541.877 45.787
4752.806 47.595
5113.386 51.212
5314.2300000000005 53.021
5499.5560000000005 54.826
5703.551 56.628
5888.441000000001 58.437
6073.651 60.251
6469.116 63.873
6844.873 67.481
7045.486000000001 69.286
7427.531 72.887
7813.328 76.489
8193.002 80.087
8578.609 83.682
8965.358999999999 87.274
9334.594 90.857
9733.077 94.441
10117.331 98.047
10477.520999999999 101.646
10863.13 105.245
11239.518 108.851
11439.427 110.65
