362.166 5.963
748.349 10.039
1136.441 14.094
1521.892 18.142
1895.117 22.192
2261.788 26.262
2462.326 28.315
2647.395 30.358
3032.3790000000004 34.453
3414.904 38.565
3617.108 40.621
4000.8689999999997 44.704
4376.446 48.791
4756.052000000001 52.866
4960.381 54.901
5329.547 58.955
5715.675 62.991
5919.427 64.997
6294.95 69.021
6673.721 73.045
7067.579000000001 77.079
7445.062 81.104
7815.388 85.124
8000.624 87.136
8201.154 89.145
8579.773 93.157
8780.860999999999 95.172
9166.676000000001 99.195
9541.378 103.206
9730.645 105.212
10126.536 109.229
10508.273000000001 113.242
10893.914999999999 117.252
11267.11 121.244
11469.009 123.233
