513.338 7.162
704.939 9.217
1090.5240000000001 13.302
1275.335 15.337
1479.436 17.36
1862.527 21.39
2241.934 25.426
2627.902 29.47
3013.255 33.517
3399.3250000000003 37.556
3768.648 41.592
3968.931 43.606
4353.159 47.627
4715.724 51.632
4915.737 53.64
5300.062 57.676
5484.571 59.699
5868.613 63.738
6253.161 67.799
6632.676 71.837
6832.845 73.854
7017.873 75.872
7218.455 77.89
7603.883 81.928
7979.229 85.962
8179.34 87.97
8564.572999999999 91.976
8944.336 95.964
9329.316 99.951
9697.275 103.952
9882.184000000001 105.958
10082.642 107.968
10467.976 111.97
10851.725999999999 115.986
11230.976999999999 120.005
