433.816 0.817
819.623 1.462
1020.535 1.786
1202.506 2.109
1407.0130000000001 2.429
1791.394 3.075
2162.099 3.716
2362.5820000000003 4.037
2547.678 4.356
2942.121 4.992
3312.367 5.636
3698.481 6.278
3892.334 6.601
4271.860000000001 7.245
4657.665 7.887
5023.123 8.526
5228.277 8.847
5601.396000000001 9.489
5805.161 9.807
6174.8640000000005 10.443
6569.534 11.08
6754.870000000001 11.404
6955.5 11.725
7337.891 12.366
7723.982 13.008
8094.013 13.648
8488.576000000001 14.291
8874.722 14.93
9260.263 15.569
9629.021 16.208
10011.563 16.848
10194.048 17.166
10388.419 17.485
10779.885 18.122
10965.16 18.442
11156.527 18.763
11546.947 19.402
11928.583 20.045
12117.311000000002 20.366
12314.532 20.687
12694.457 21.33
13079.886999999999 21.971
13461.646 22.611
13849.817 23.255
14231.341 23.893
14608.089 24.534
14808.743 24.854
15172.662 25.497
15550.187 26.138
15740.843 26.459
15936.28 26.779
16129.289 27.101
16315.044 27.421
16700.177 28.063
17094.811 28.704
17479.817 29.346
17850.224000000002 29.988
18235.923 30.632
18620.724 31.274
18821.684999999998 31.592
19207.063000000002 32.233
19586.106 32.875
19971.997000000003 33.516
20356.933 34.155
20726.976 34.793
21106.263 35.43
21490.864999999998 36.069
21679.956000000002 36.388
22062.225000000002 37.025
22262.829 37.343
