376.47 0.88
762.046 1.482
1149.953 2.083
1534.301 2.685
1889.144 3.287
2105.645 3.589
2476.141 4.189
2855.5570000000002 4.789
3040.908 5.089
3241.893 5.39
3427.168 5.689
3628.129 5.99
3813.4700000000003 6.29
4013.859 6.59
4383.995 7.19
4781.598 7.79
5164.566 8.388
5534.07 8.989
5922.124 9.587
6123.142 9.888
6501.468 10.489
6882.298 11.092
7259.491 11.687
7629.145 12.272
7829.658 12.595
8014.785 12.907
8215.201000000001 13.186
8594.337 13.786
8786.309 14.087
8987.23 14.383
9171.794 14.682
9562.87 15.284
9943.158000000001 15.885
10128.273 16.184
10522.623 16.781
10893.059 17.388
11093.955 17.678
11471.785 18.286
11864.562 18.878
12243.149000000001 19.48
12606.463 20.077
12824.619 20.376
13180.826 20.976
13381.081999999999 21.275
13570.508 21.574
13755.187 21.875
14151.37 22.471
14536.4 23.07
14721.214 23.368
14908.309 23.668
15108.783000000001 23.967
15298.769999999999 24.265
15496.451000000001 24.565
15873.69 25.163
16253.36 25.762
16445.592999999997 26.059
16839.527000000002 26.656
17211.087 27.255
17411.588 27.554
17796.734 28.151
18167.594999999998 28.75
18546.133 29.346
18731.164 29.644
19120.23 30.241
19501.905000000002 30.839
19702.324999999997 31.136
19887.296 31.437
20266.405 32.034
20467.034000000003 32.331
20653.66 32.63
