402.109 0.853
788.064 1.449
1167.436 2.057
1552.507 2.654
1937.7530000000002 3.256
2310.454 3.854
2696.4579999999996 4.452
3066.575 5.054
3445.809 5.653
3831.741 6.253
4032.24 6.554
4217.076 6.853
4417.631 7.153
4602.731000000001 7.452
4788.077 7.753
5174.472 8.353
5563.607 8.954
5760.792 9.255
6146.427 9.855
6515.765 10.455
6910.542 11.055
7295.534 11.655
7681.6050000000005 12.255
8051.589 12.854
8421.284 13.456
8816.159000000001 14.056
9192.203 14.656
9577.083999999999 15.254
9772.035 15.555
10147.850999999999 16.156
10352.391000000001 16.456
10730.344000000001 17.058
11119.581999999999 17.655
11501.87 18.257
11882.075 18.853
12271.665 19.451
12650.736 20.05
13036.161 20.647
13395.614 21.244
13596.273 21.541
13781.568 21.84
13982.146999999999 22.139
14166.973 22.435
14545.935 23.035
14750.030999999999 23.333
15133.727 23.923
15504.45 24.524
15894.284000000001 25.117
16283.242999999999 25.715
16662.039 26.312
16862.219 26.611
17245.199 27.208
17616.438 27.805
17821.353 28.104
18199.708000000002 28.698
18566.92 29.297
18760.773 29.612
18946.179999999997 29.913
19146.829 30.211
19332.059 30.508
19532.628 30.808
19911.740999999998 31.393
20108.028000000002 31.691
20483.315000000002 32.288
20868.349 32.883
21055.867 33.183
21256.679 33.481
21441.649999999998 33.78
21827.217999999997 34.377
22209.109 34.973
