516.6579999999999 0.988
719.2460000000001 1.266
904.335 1.545
1104.596 1.824
1487.1989999999998 2.379
1866.591 2.936
2242.896 3.49
2627.072 4.045
3012.441 4.599
3213.315 4.877
3593.0080000000003 5.432
3979.218 5.989
4366.925 6.544
4735.606 7.099
4920.861999999999 7.377
5300.534 7.93
5502.407 8.206
5687.433 8.485
5872.767 8.765
6257.881 9.317
6458.799 9.592
6644.17 9.874
6844.86 10.152
7229.673 10.704
7609.213 11.26
7997.321 11.814
8381.826000000001 12.366
8751.377 12.921
9143.764 13.475
9529.994 14.03
9888.926 14.583
10093.541 14.862
10465.041 15.415
10665.457 15.691
11053.656 16.245
11423.631000000001 16.799
11624.659 17.074
11809.957 17.351
12010.929 17.627
12196.289999999999 17.906
12581.052 18.46
12766.23 18.736
13154.932999999999 19.292
13546.583999999999 19.846
13917.152 20.399
14303.534000000001 20.951
14504.498 21.229
14884.051 21.782
15252.134 22.335
15450.048 22.613
15824.795999999998 23.165
16016.127999999999 23.44
16217.141000000001 23.717
16402.092 23.994
16781.517 24.547
16982.541 24.822
17170.384 25.1
17355.681 25.378
17556.62 25.653
17741.483 25.93
17942.102 26.209
18126.903 26.483
18315.166 26.757
18712.369 27.311
19093.155 27.866
19477.939 28.419
19863.295000000002 28.97
20249.049 29.525
20612.179 30.076
20996.643 30.626
