472.078 0.895
672.3050000000001 1.173
1042.954 1.728
1434.6680000000001 2.282
1822.49 2.839
2199.069 3.394
2575.764 3.949
2945.8790000000004 4.505
3146.094 4.785
3331.3100000000004 5.063
3726.054 5.617
3911.387 5.895
4096.712 6.173
4482.523999999999 6.728
4677.275 7.006
4867.6539999999995 7.281
5253.051 7.836
5638.408 8.392
6026.473 8.949
6403.202 9.508
6603.758 9.784
6989.602 10.339
7342.959 10.891
7561.049 11.17
7930.316000000001 11.722
8307.798 12.278
8501.647 12.555
8700.603 12.833
9073.021 13.388
9276.849 13.667
9655.964000000002 14.218
10040.942 14.772
10225.339999999998 15.047
10610.671999999999 15.604
10811.19 15.883
11181.105000000001 16.437
11565.842 16.993
11960.393 17.545
12345.613 18.098
12714.948 18.651
12915.53 18.927
13285.297999999999 19.48
13470.07 19.756
13670.444 20.032
14049.277999999998 20.584
14250.617999999999 20.861
14633.654999999999 21.412
15010.596 21.964
15210.753 22.24
15580.658 22.79
15975.812 23.342
16348.679 23.895
16746.666999999998 24.448
17116.575999999997 24.999
17317.47 25.276
17699.564 25.829
18068.033 26.381
18267.762000000002 26.658
18456.094 26.934
18841.327 27.487
19026.001 27.764
19210.524 28.04
19412.057 28.315
19791.163 28.868
19991.566 29.143
20377.047000000002 29.697
20746.898999999998 30.25
20943.327 30.525
21140.062 30.803
21525.084 31.354
