494.319 1.14
887.35 1.865
1272.942 2.58
1659.023 3.3
2043.1689999999999 4.017
2414.4199999999996 4.735
2614.98 5.094
3003.137 5.811
3381.932 6.528
3767.823 7.243
4153.525000000001 7.955
4522.858 8.668
4908.531 9.374
5284.149 10.082
5472.6179999999995 10.434
5672.8550000000005 10.787
6043.272 11.5
6439.842 12.215
6624.977999999999 12.569
7004.630999999999 13.287
7206.157 13.643
7401.085 14.002
7776.3910000000005 14.717
7963.204 15.077
8354.275 15.791
8743.598 16.51
9116.268 17.225
9320.604 17.584
9691.304 18.307
9892.141 18.664
10278.777 19.386
10643.601 20.102
11027.137 20.82
11212.491 21.183
11413.455 21.54
11799.082999999999 22.259
11984.415 22.613
12169.582 22.973
12565.161 23.696
12943.392 24.417
13322.305 25.127
13523.262 25.486
13901.952 26.202
14102.064 26.557
14486.007000000001 27.271
14866.349 27.989
15242.241 28.697
15636.485 29.413
15999.93 30.123
16386.445 30.833
16770.847 31.546
16965.0 31.905
17342.138 32.613
17526.921000000002 32.97
17913.118000000002 33.68
18308.672000000002 34.392
18678.357 35.102
19076.284 35.814
19448.294 36.523
19649.247 36.876
20034.833 37.588
20419.222 38.299
20800.090999999997 39.006
21186.628 39.72
21549.803 40.433
21734.686 40.786
21935.054 41.139
22120.415 41.495
22320.793999999998 41.848
22706.728 42.56
