415.811 1.79
801.8929999999999 2.769
1181.4180000000001 3.747
1568.2910000000002 4.712
1938.979 5.68
2318.969 6.649
2503.667 7.123
2704.435 7.608
2889.6929999999998 8.09
3275.525 9.055
3654.591 10.018
3855.555 10.496
4040.641 10.979
4242.033 11.454
4619.290999999999 12.417
4804.2 12.906
5194.307 13.867
5585.459 14.825
5967.494000000001 15.777
6353.525000000001 16.741
6736.595 17.715
7116.298 18.687
7486.956 19.645
7672.148 20.145
7872.804999999999 20.618
8242.76 21.609
8443.289 22.08
8637.607 22.576
8822.93 23.068
9021.352 23.548
9216.388 24.05
9594.199 25.012
9980.2 25.986
10165.391 26.483
10366.358 26.962
10748.777 27.943
11131.417000000001 28.916
11507.628999999999 29.884
11902.813 30.857
12281.99 31.829
12652.532000000001 32.781
12837.902 33.275
13038.741 33.741
13224.064999999999 34.231
13408.88 34.717
13794.078000000001 35.674
14181.946 36.625
14382.778999999999 37.114
14753.585 38.072
15150.149000000001 39.034
15522.762999999999 39.994
15917.445000000002 40.942
16297.239000000001 41.901
16683.028 42.868
17068.624 43.834
17438.690000000002 44.778
17834.408 45.731
18203.349 46.698
18381.718 47.175
18774.405000000002 48.131
19160.098 49.099
19545.136 50.057
19739.267000000003 50.532
19924.512 51.028
20109.818 51.491
20506.994 52.464
20881.166 53.429
21082.14 53.896
21467.959 54.869
21850.359999999997 55.838
