465.519 1.374
835.7170000000001 2.246
1206.129 3.118
1407.114 3.557
1792.7869999999998 4.426
2176.581 5.3
2362.634 5.733
2747.3830000000003 6.608
2932.677 7.045
3133.6659999999997 7.482
3318.9069999999997 7.917
3698.6 8.788
4084.804 9.659
4470.2970000000005 10.53
4859.878 11.399
5236.317 12.269
5436.848999999999 12.702
5812.7519999999995 13.572
6200.548000000001 14.44
6570.585 15.311
6956.188 16.176
7335.874 17.044
7720.771 17.912
8107.512 18.778
8292.889000000001 19.212
8493.833999999999 19.646
8864.43 20.513
9259.728000000001 21.38
9645.972 22.248
10024.991 23.118
10404.48 23.985
10786.314 24.852
10987.192000000001 25.286
11351.277 26.154
11552.096000000001 26.587
11922.696 27.455
12125.336000000001 27.886
12503.168 28.755
12882.326000000001 29.624
13083.291 30.057
13272.613 30.491
13653.787 31.359
14039.512999999999 32.227
14224.316 32.661
14425.11 33.095
14609.92 33.528
14991.873 34.395
15192.799 34.829
15578.901 35.696
15953.575 36.561
16155.763 36.992
16532.284 37.858
16912.032 38.722
17283.288 39.586
17483.874 40.018
17859.894 40.88
18045.058999999997 41.312
18443.23 42.174
18816.831000000002 43.034
19018.689 43.466
19387.979000000003 44.329
19774.306 45.189
19975.245000000003 45.622
20360.476 46.482
20739.553 47.344
21121.372 48.205
21509.583 49.064
21894.729000000003 49.926
22280.933 50.789
22647.858 51.647
