486.45500000000004 1.523
874.8249999999999 2.474
1260.1670000000001 3.42
1445.472 3.893
1842.958 4.833
2224.904 5.78
2605.1730000000002 6.723
2800.351 7.196
3186.478 8.142
3568.681 9.086
3946.268 10.029
4331.126 10.974
4717.33 11.914
5080.7919999999995 12.86
5281.25 13.331
5466.369000000001 13.803
5651.709000000001 14.274
5852.5960000000005 14.743
6037.451 15.216
6238.218 15.691
6429.612 16.16
6802.602 17.104
7194.143999999999 18.045
7379.481 18.515
7579.81 18.986
7765.7660000000005 19.455
7968.256 19.926
8341.184 20.866
8736.098 21.807
9106.045999999998 22.746
9493.694 23.685
9695.591 24.157
10065.386999999999 25.097
10445.458 26.035
10831.217999999999 26.974
11016.586 27.442
11201.95 27.912
11587.204 28.851
11788.396999999999 29.322
11973.62 29.793
12353.187 30.731
12742.543 31.667
12943.333 32.134
13314.561 33.074
13699.133 34.012
13900.105 34.484
14274.869 35.419
14472.681 35.885
14861.826000000001 36.823
15232.616 37.761
15421.228 38.228
15803.364 39.166
16187.953 40.104
16375.612000000001 40.574
16757.916 41.51
17148.626 42.448
17521.529000000002 43.381
17711.889 43.851
17908.755 44.317
18104.624 44.782
18482.602 45.717
18683.198999999997 46.187
19062.425 47.123
19451.946 48.057
19833.863999999998 48.989
20207.833000000002 49.924
20408.799 50.391
20766.576 51.323
20982.545 51.792
21352.273 52.726
