522.59 2.187
898.503 3.206
1085.145 3.76
1469.351 4.775
1669.9299999999998 5.323
2057.185 6.343
2433.688 7.409
2825.662 8.457
3210.951 9.47
3569.8089999999997 10.548
3771.482 11.043
4149.6539999999995 12.126
4535.744000000001 13.158
4721.103 13.685
4909.157999999999 14.186
5114.394 14.73
5493.92 15.751
5686.6810000000005 16.293
6065.245 17.309
6444.586 18.388
6832.415 19.416
7033.365 19.95
7403.853 20.985
7608.911 21.519
7991.893 22.555
8354.575 23.584
8555.422 24.122
8744.806999999999 24.657
9120.434 25.695
9321.236 26.228
9506.3 26.723
9885.528 27.798
10086.373 28.294
10472.185 29.366
10855.983 30.413
11226.936 31.431
11622.152 32.505
11994.139000000001 33.555
12376.86 34.572
12775.435 35.636
13145.418 36.697
13540.515 37.709
13915.889 38.763
14286.039 39.825
14486.809 40.331
14672.107 40.846
14857.251 41.387
15254.037999999999 42.407
15631.186 43.469
16007.373000000001 44.508
16393.359 45.532
16594.325 46.071
16980.522 47.091
17359.770999999997 48.167
17748.937 49.185
18132.132999999998 50.237
18502.066 51.287
18888.154 52.3
19073.360999999997 52.841
19453.357 53.855
19841.92 54.914
20220.688 55.929
20406.525999999998 56.465
20607.484 56.962
20792.556 57.474
21188.154000000002 58.513
21558.429 59.56
21950.254 60.566
22144.031 61.102
22521.338 62.107
