549.2080000000001 0.921
926.7579999999999 1.802
1300.181 2.67
1683.054 3.539
2062.139 4.41
2246.9049999999997 4.845
2447.8979999999997 5.279
2633.266 5.712
2834.111 6.148
3212.707 7.018
3411.184 7.454
3788.2889999999998 8.327
4178.541 9.2
4563.963000000001 10.074
4947.4 10.944
5319.962 11.814
5714.941 12.684
6094.323 13.55
6480.316 14.417
6837.496 15.28
7038.041 15.712
7412.159 16.575
7803.66 17.438
7989.0 17.874
8193.061 18.301
8574.113000000001 19.16
8759.334 19.59
9139.03 20.455
9534.916000000001 21.319
9911.5 22.19
10112.449 22.622
10482.894 23.481
10871.696 24.349
11263.332999999999 25.219
11633.556999999999 26.089
12003.361 26.96
12208.449999999999 27.394
12588.667 28.267
12972.859 29.139
13159.91 29.574
13348.634 30.01
13549.634 30.445
13921.307999999999 31.315
14312.680999999999 32.186
14511.761 32.62
14883.886999999999 33.491
15275.545 34.361
15649.675000000001 35.23
15851.577000000001 35.666
16235.807 36.535
16614.628 37.405
17000.462 38.273
17370.726000000002 39.138
17556.007 39.575
17756.69 40.008
17941.485 40.442
18324.788 41.31
18525.069 41.744
18711.73 42.177
18896.905 42.611
19100.775999999998 43.043
19485.119000000002 43.908
19869.544 44.774
20239.460000000003 45.638
20439.809 46.068
20825.721 46.93
21209.714 47.792
21595.27 48.655
21967.84 49.517
22355.67 50.38
